2026-09-09T01:51:34Z	GET	200	40f65a53d50277b34b4cdb3256435c539b178d5c6e268eb0563f3961bf536ca8	376		https://data.ungovr.org/v1/entities/detail/us--ca--cs--rocketship-fuerza-community-prep.json
2026-09-09T01:51:35Z	GET	200	d923489092ad35e6d9313bcf4d3218b4ed0eab2658c5bfffc62121030cce0986	611		https://data.ungovr.org/v1/entities/detail/us--ca--humboldt--spd--mckinleyville.json
2026-09-09T01:51:36Z	GET	200	5a13a815733d98ae2fa72e34cf173a364a0f3309dffbcae6828462e68903b116	322		https://data.ungovr.org/v1/entities/detail/us--ca--spd--reclamation-district-no-2139.json
2026-09-09T01:51:37Z	GET	200	6067b8aceee199ecebf984ef4b7c7a18d20e87d2a52da31dca767b9c6d4ba5d8	324		https://data.ungovr.org/v1/entities/detail/us--ca--spd--weed-recreation-and-park-dist.json
2026-09-09T01:51:38Z	GET	200	1c5b59a2bf2f9b9e7ca3e6224586fb93c06360ecd7b1d76b4c97fdfec51f76c1	410		https://data.ungovr.org/v1/entities/detail/us--ca--plumas--spd--mohawk-valley.json
2026-09-09T01:51:39Z	GET	200	92f5ce6dcd4e288af71884896ac9c698b6a2bb7202e0c59f0ec797c3b10be837	324		https://data.ungovr.org/v1/entities/detail/us--ca--spd--round-valley-storm-water-dist.json
2026-09-09T01:51:40Z	GET	200	94cec7a92361ba570eb1160abbc04afc0675746d6e021f13ee5001f7e19dd7a1	475		https://data.ungovr.org/v1/entities/detail/us--ca--cc--berkeley-city-college.json
2026-09-09T01:51:41Z	GET	200	d0b7b5f750547b40b01b466bd722d3ac7bb4e0bd30b7b1c63cdb58b1f414e964	674		https://data.ungovr.org/v1/entities/detail/us--ca--nevada--spd--truckee-donner-recreation-and-park-district.json
2026-09-09T01:51:42Z	GET	200	cd78a892d4534d49e2f9477f83d7cf727b3ff83ad83056ff4e3900e6038b89e4	456		https://data.ungovr.org/v1/entities/detail/us--ca--sacramento--spd--reclamation-district-no-341.json
2026-09-09T01:51:43Z	GET	200	c5a09253e36d1966983fb3f362e315b17f28f13e9758ffbb822d4f6f5ce248a6	586		https://data.ungovr.org/v1/entities/detail/us--ca--sutter--spd--live-oak.json
2026-09-09T01:51:44Z	GET	200	926b7eb2033d602c77a2b50bba778a9b55e936f6a16d76e0dec1f2cb9b514dec	352		https://data.ungovr.org/v1/entities/detail/us--ca--joint--san-juan-basin-authority.json
2026-09-09T01:51:44Z	GET	200	4dfcad3e05b45fece70225e750f7c83bc41a5afcd866a052360f0b8af7fafae4	594		https://data.ungovr.org/v1/entities/detail/us--ca--sonoma--city--petaluma.json
2026-09-09T01:51:46Z	GET	200	0ac9eb4dd8563ad481160ba61267b849b21328e037ce0a0a077bb31fc77b5977	324		https://data.ungovr.org/v1/entities/detail/us--ca--spd--regional-fire-protection-auth.json
2026-09-09T01:51:46Z	GET	200	838d7d9cd36a8775b3ea6bb113da2b7bdbe9e60c9d9acb39cccec367f71c8703	480		https://data.ungovr.org/v1/entities/detail/us--ca--los-angeles--spd--number-10006-maintenance-district.json
2026-09-09T01:51:47Z	GET	200	d09ba481460743a76f9cd64234bea3ac29b85610f7d1375660e945ee935df1ff	516		https://data.ungovr.org/v1/entities/detail/us--ca--san-bernardino--scd--chaffey-community-college-district--police--police-department.json
2026-09-09T01:51:48Z	GET	200	c588b1906c052050ee80c02d5d03075901ede5a9d633cccfd3bc24845d369fe8	351		https://data.ungovr.org/v1/entities/detail/us--ca--spd--glenn-county-transportation-commission.json
2026-09-09T01:51:49Z	GET	200	ea79960efb6a22f248986b4dab93e388aa85f711f478ae3d123d7746c11976d2	499		https://data.ungovr.org/v1/entities/detail/us--ca--kings--spd--green-valley.json
2026-09-09T01:51:50Z	GET	200	02def40b09719784edeed27d3caed3f39194e3b913efcee75324471cf2491eaf	369		https://data.ungovr.org/v1/entities/detail/us--ca--tulare--spd--woodlake-schools-financing-authority.json
2026-09-09T01:51:51Z	GET	200	ce9d21cab091a29b36561bb91cd40963fd7eb4a2853dfd8c9d0871e74a5d9d45	629		https://data.ungovr.org/v1/entities/detail/us--ca--santa-barbara--spd--goleta-west-sanitary-district.json
2026-09-09T01:51:52Z	GET	200	189abdaabbba2f644595bd306712d92b6f5f353032a88aa1dda7a047ecfb2f55	408		https://data.ungovr.org/v1/entities/detail/us--ca--spd--southern-ca-intergovernmental-training-development-center.json
2026-09-09T01:51:53Z	GET	200	dcb8b3441798cf681247e90e5c28c3e2947f4fa32cdb8ca25c14ac496a94c1b8	300		https://data.ungovr.org/v1/entities/detail/us--ca--spd--water-facilities-auth.json
2026-09-09T01:51:54Z	GET	200	6651a550909f50517d76196fa35ce924f9b38e7649dabb18dd420451519034ce	504		https://data.ungovr.org/v1/entities/detail/us--ca--san-luis-obispo--org--resthaven-mobile-home-park.json
2026-09-09T01:51:55Z	GET	200	5981a502d3ddf30570e4db6a81c489f92d01e6f3f10a7260b6b71b95b96f71eb	396		https://data.ungovr.org/v1/entities/detail/us--ca--san-diego--city--chula-vista--fire--chula-vista-fire-department.json
2026-09-09T01:51:55Z	GET	200	a798ac92d8bd1fdd3b7f323f71891d68929d8c32616b357c53d6a81db6a77076	409		https://data.ungovr.org/v1/entities/detail/us--ca--joint--statewide-association-of-community-colleges.json
2026-09-09T01:51:56Z	GET	200	f3fed2d3072b765e98de701fa3d453119d7888cd5038fecb4abe9abfd617f184	675		https://data.ungovr.org/v1/entities/detail/us--ca--humboldt--scd--fortuna-elem.json
2026-09-09T01:51:57Z	GET	200	3c82adc1f6b77ac68975c095df6665039760e912f7315262bc8fa14caa06c15e	387		https://data.ungovr.org/v1/entities/detail/us--as.json
2026-09-09T01:51:58Z	GET	200	fc4e68bd897aadfe6685c41befb52ad2fe9fccf0aa340615179f572c77ae63f3	935		https://data.ungovr.org/v1/entities/detail/us--wv.json
2026-09-09T01:51:59Z	GET	200	21bfcb5c131eed4146eebeb81e4c0f8c398e12675e7d0a57d44065c5b1e92a35	757		https://data.ungovr.org/v1/entities/detail/us--or.json
2026-09-09T01:52:00Z	GET	200	90e1195bd017b9b9f373e19bf191d89c77978202a84b75e7c9145f87addb3363	648		https://data.ungovr.org/v1/entities/detail/us--ma.json
2026-09-09T01:52:01Z	GET	200	e850459a4d0f69025da7d2bae1d8458d9d24d6c0d8a2a852a9f7814713aeb23a	300		https://data.ungovr.org/v1/entities/detail/us--compact--delta-regional-authority.json
2026-09-09T01:52:02Z	GET	200	b3ba49d58574488b0657c7bcac42d7a189da7f8e9142ea7de3e23f01f45fd1c5	366		https://data.ungovr.org/v1/entities/detail/us--agency--federal-government.json
